Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\43.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\21.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\47.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\28.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\5.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\31.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\29.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\2.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\18.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\12.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\43.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\6.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\47.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\40.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\34.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\37.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\49.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\24.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\45.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\37.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\27.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\21.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\22.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\37.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\32.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\44.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\7.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\48.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\35.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\32.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\34.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\49.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\7.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\36.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\32.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\29.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\23.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\44.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\43.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\39.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\2.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\49.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\49.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\4.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\20.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\5.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\6.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\49.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\23.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\10.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\3.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\7.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\22.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\25.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\10.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\40.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\28.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\9.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\29.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\32.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\28.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\2.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\46.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\19.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\24.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\2.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\47.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\24.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\47.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\7.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\34.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\3.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\5.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\35.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\38.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\28.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\34.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\47.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\29.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\33.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\4.jpeg
Northern Rocky Mountain Wolf,Canis lupus irremotus,Northern Rocky Mountains,"Medium-sized build, thick fur",Light gray to black with white markings,Dataset\Northern Rocky Mountain Wolf\3.jpeg
